Category,asin,Rank,Product Name,Rating,Rating Count,Price,tag
Stovetop Espresso Pots,B08X2PRWCD,6.0,R RUNILEX Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (Silver) (200 ml - 4Cup),4.1,431.0,599.0,Stainless Steel Espresso Maker
Frying Pans,B07Z3QTFC7,10.0,"Hawkins 26 cm Frying Pan, Triply Stainless Steel Fry Pan with Glass Lid, Induction Frying Pan, Frypan, Silver (SSF26G)",4.3,3770.0,1808.0,Stainless Steel Frying Pan with Glass Lid
Frying Pans,B01N4T6PW6,28.0,"Vinod Platinum Triply Stainless Steel Frypan 24 cm | 2.5 mm Thick | Steel Pan | Scratch Resistant, Non Toxic | 5 Year Warranty | Induction & Gas Friendly, Heavy Bottom",4.4,1928.0,2389.0,Stainless Steel Frypan
Frying Pans,B09F2KTLPX,20.0,"Prestige Platina Popular Stainless Steel Gas and Induction Compatible Fry Pan, 240 mm",4.3,426.0,960.0,Stainless Steel Gas and Induction Compatible Fry Pan
Braising Casseroles,B07RHM8SF2,8.0,"Borosil Stainless Steel Handi Casserole With Lid, Induction friendly, Impact Bonded Tri-ply Bottom, 2.9 L",4.1,1081.0,1104.0,Stainless Steel Handi Casserole With Lid
Cookware,B0BQDM2FXD,27.0,Pigeon Stainless Steel Idly Maker 4 Plates Compatible with Induction and Gas Stove,3.4,774.0,789.0,Stainless Steel Idly Maker
Kadhai & Woks,B07PB6BW5Q,22.0,"Amazon Brand - Solimo Stainless Steel Induction Bottom Kadhai (25cm), Silver",4.0,6815.0,489.0,Stainless Steel Induction Bottom Cooking Pot
Cookware,B07S7DNXVV,14.0,"Neelam Stainless Steel Induction Bottom Sauce Pan, 1150ml, 1 Piece, Silver",4.3,1629.0,300.0,Stainless Steel Induction Bottom Sauce Pan
Pots & Pans,B07S7DNXVV,14.0,"Neelam Stainless Steel Induction Bottom Sauce Pan, 1150ml, 1 Piece, Silver",4.3,1629.0,300.0,Stainless Steel Induction Bottom Sauce Pan
Kadhai & Woks,B07JKSLZ4Q,4.0,Vinod Platinum Triply Stainless Steel Kadai with lid 3.2 Litre (26 cm Dia) | 2.5mm Thick | 3 Layer Stainless Steel Cookware | 5 Year Warranty | Induction & Gas Base | Heavy Base,4.4,7095.0,2895.0,Stainless Steel Kadai with Lid
Woks,B07JKSLZ4Q,4.0,Vinod Platinum Triply Stainless Steel Kadai with lid 3.2 Litre (26 cm Dia) | 2.5mm Thick | 3 Layer Stainless Steel Cookware | 5 Year Warranty | Induction & Gas Base | Heavy Base,4.4,7095.0,2895.0,Stainless Steel Kadai with Lid
Stir-Fry Pans,B01NHBV5JY,5.0,Vinod Platinum Triply Stainless Steel Kadai with lid 2.5 Litre (24 cm Dia) | 2.5mm Thick | 3 Layer Stainless Steel Cookware | 5 Year Warranty | Induction & Gas Base | Heavy Base,4.4,7095.0,2599.0,Stainless Steel Kadai with Lid
Woks,B011VH3RQE,8.0,"Stahl Triply Stainless Steel Kadai with Lid | Stainless Steel Cookware Tri Ply Kadhai | Gas & Induction Base | Artisan 4326, Dia 26 cm, 3.3 L (Serves 6 People)",4.5,1524.0,3024.0,Stainless Steel Kadai with Lid
Woks,B094R9YQD3,13.0,"iVBOX® Platina Induction Bottom 22cm Tri-Ply Stainless Steel Kadai with Lid, 2-LTR (22cm)",4.4,227.0,1299.0,Stainless Steel Kadai with Lid
Kadhai & Woks,B011VH3RQE,20.0,"Stahl Triply Stainless Steel Kadai with Lid | Stainless Steel Cookware Tri Ply Kadhai | Gas & Induction Base | Artisan 4326, Dia 26 cm, 3.3 L (Serves 6 People)",4.5,1524.0,3024.0,Stainless Steel Kadai with Lid
Stir-Fry Pans,B08T9NPLBN,29.0,"Shri & Sam Stainless Steel Heavy Weight Kadhai, 2.5 mm (Plain, 24cm 2.1 Litre)",4.3,924.0,1999.0,Stainless Steel Kadhai
Stir-Fry Pans,B07YC739KM,3.0,Sumeet Stainless Steel kadhai with Glass lid 1.5 litres Capacity 20.5 x 20.5 x 6.6 Centimeters 2 Piece (Induction and Gas Stove Friendly),4.0,1774.0,649.0,Stainless Steel Kadhai with Glass Lid
Stir-Fry Pans,B00EYZSLY4,11.0,"Vinod Stainless Steel Kadhai with Glass Lid - 1.4 Litre, 18cm | Extra Thick, SAS Heavy Bottom | Kadai for Cooking | Induction and Gas Base | 2 Year Warranty - Silver",4.2,2322.0,990.0,Stainless Steel Kadhai with Glass Lid
Kadhai & Woks,B09MJ5CLFH,13.0,"Milton Pro Cook Stainless Steel Sandwich Bottom Kadhai with Glass Lid, 24 cm / 2.71 litres, Steel Plain | Dishwasher Safe | Induction Safe | Flame Safe | Gas Stove Safe | Hot Plate Safe | SS Handle",4.0,563.0,1079.0,Stainless Steel Kadhai with Glass Lid
Stir-Fry Pans,B07Q3GPJ5L,20.0,Kanshita's Rasoiware Heavy Gauge Stainless Steel Induction Bottom/Gas Stove Friendly Kadhai with Lid- 5 Litre,4.3,266.0,1299.0,Stainless Steel Kadhai with Lid
Measuring Spoons,B06Y3YFH92,20.0,Taluka Stainless Steel Set of 4 Measuring Cup & 4 Spoon Set with Engraved Measurement Marking Dry Or Liquid Kitchen Gadgets for Cooking & Baking,4.0,933.0,275.0,Stainless Steel Measuring Cup & Spoon Set
Coffee Maker Accessories,B08JKPVDKL,1.0,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),4.3,3097.0,299.0,Stainless Steel Measuring Cups & Spoon Combo
Measuring Spoons,B08JKPVDKL,1.0,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),4.3,3097.0,299.0,Stainless Steel Measuring Cups & Spoon Combo
"Coffee, Tea & Espresso",B08JKPVDKL,8.0,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),4.3,3097.0,299.0,Stainless Steel Measuring Cups & Spoon Combo
Coffee Maker Accessories,B01F7B2JCI,11.0,Dynore Stainless Steel Measuring Cups & Spoon Combo - Essential Kitchen Gadgets for Versatile Set for Dry or Liquid Ingredients with Handles - Set of 4 Measuring Cups and 4 Measuring Spoons,4.2,5394.0,277.0,Stainless Steel Measuring Cups & Spoon Combo
Measuring Spoons,B0B8J3SJNF,5.0,"Supvox® Measuring Cups and Spoons with Wood Handle Set of 8, Stainless Steel, Golden Polished Finish, Baking Tools, Dry & Liquid Measuring Cup for Cooking",4.4,111.0,1499.0,Stainless Steel Measuring Cups and Spoons Set
Measuring Spoons,B06Y3YW3K3,29.0,Taluka Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,3.9,111.0,299.0,Stainless Steel Measuring Set
Measuring Spoons,B07T6Y8Q4T,8.0,"Steren Impex | Stainless Steel Measuring Spoon, Round Shaped, Set of 4 (1/4, 1/2, 1tsp, & 1 Tbsp.)",4.6,225.0,299.0,Stainless Steel Measuring Spoon Set
Measuring Spoons,B07J5QJLP1,15.0,"Homepixi Premium Stainless Steel Measuring Spoon Set (Set of 7), Premium Heavy Duty Metal Stainless Steel Measuring Spoons Set for Cooking and Baking",4.5,412.0,649.0,Stainless Steel Measuring Spoon Set
Tea Filters,B09DTHJGHZ,3.0,"VELINEX® Stainless Steel Mesh Tea Ball Infuser, Loose Leaf Strainers Interval Diffuser for Flower Loose Leaf Tea & Seasoning Spices -Teapot, Cup, Mug, Pot (Small, Pack of 2)",3.9,322.0,299.0,Stainless Steel Mesh Tea Ball Infuser
Coffee Maker Accessories,B09DTHJGHZ,5.0,"VELINEX® Stainless Steel Mesh Tea Ball Infuser, Loose Leaf Strainers Interval Diffuser for Flower Loose Leaf Tea & Seasoning Spices -Teapot, Cup, Mug, Pot (Small, Pack of 2)",3.9,322.0,299.0,Stainless Steel Mesh Tea Ball Infuser
Milk Frothers,B08MVF6KB5,4.0,"Country Bean Stainless Steel Milk Frother, for Hot and Cold Coffee, Coffee Foam Maker, Double Froth Pump (400Ml)",4.2,2436.0,1399.0,Stainless Steel Milk Frother
Woks,B09XR5WQJZ,10.0,"The Indus Valley Triply Stainless Steel Kadai | Medium 23.4cm/9.2 inch, 2.7Ltr, 1.2kg | Induction Friendly | Nonstick 3-Layer Body, 100% Pure & Toxin-Free, No Chemical Coating",4.3,279.0,2099.0,Stainless Steel Nonstick Kadai
Kadhai & Woks,B09XR5WQJZ,24.0,"The Indus Valley Triply Stainless Steel Kadai | Medium 23.4cm/9.2 inch, 2.7Ltr, 1.2kg | Induction Friendly | Nonstick 3-Layer Body, 100% Pure & Toxin-Free, No Chemical Coating",4.3,279.0,2099.0,Stainless Steel Nonstick Kadai
Pots & Pans,B0843YL5RH,15.0,Prestige 3L Svachh Deluxe Alpha stainless steel Pressure Cooker|Outer lid|3-4 personsl|Deep lid for spillage control|Gas & induction compatible|Controlled GasketRelease System|Silver|10 years warranty,4.2,10115.0,2389.0,Stainless Steel Pressure Cooker
Cookware,B0843YL5RH,15.0,Prestige 3L Svachh Deluxe Alpha stainless steel Pressure Cooker|Outer lid|3-4 personsl|Deep lid for spillage control|Gas & induction compatible|Controlled GasketRelease System|Silver|10 years warranty,4.2,10115.0,2389.0,Stainless Steel Pressure Cooker
Pots & Pans,B08RWLYYXJ,27.0,"Pigeon By Stovekraft Special Stainless Steel Pressure Cooker with Outer Lid Induction and Gas Stove Compatible 2, 3, 5 Litre Capacity for Healthy Cooking (Silver)",4.0,9162.0,2747.0,Stainless Steel Pressure Cooker
Cookware,B08RWLYYXJ,28.0,"Pigeon By Stovekraft Special Stainless Steel Pressure Cooker with Outer Lid Induction and Gas Stove Compatible 2, 3, 5 Litre Capacity for Healthy Cooking (Silver)",4.0,9162.0,2747.0,Stainless Steel Pressure Cooker
Permanent Filters,B07W3RYQC1,3.0,HASTHIP® Pour Over Coffee Dripper-Stainless Steel Reusable Drip Cone Coffee Filter-Paperless Metal Fine Mesh Strainer Coffee Brewer-Coffee Maker 1-6 Cup With Non-slip Cup Stand and Cleaning Brush,4.3,161.0,899.0,Stainless Steel Reusable Coffee Dripper
Measuring Spoons,B01F7B2S8S,14.0,Dynore Stainless Steel Set of- 4 Measuring Spoons 13.5 x 2 x 4.5 cm,4.4,379.0,155.0,Stainless Steel Set of Measuring Spoons
Pots & Pans,B07P5TXZ9V,7.0,Amazon Brand - Solimo Stainless Steel Induction Bottom Steamer/Modak/Momo Maker with Glass Lid (2 litres),4.3,11081.0,669.0,Stainless Steel Steamer with Glass Lid
Cookware,B07P5TXZ9V,7.0,Amazon Brand - Solimo Stainless Steel Induction Bottom Steamer/Modak/Momo Maker with Glass Lid (2 litres),4.3,11081.0,669.0,Stainless Steel Steamer with Glass Lid
Coffee Maker Accessories,B0B58RTSCW,16.0,Evaluemart Stainless Steel Tea Filter Infuser 4.5cm Basket Shaped Tea Infuser for Green Tea Loose Tea Leaf and Tea Bags with a Chain and a Hook,4.0,148.0,128.0,Stainless Steel Tea Filter Infuser
Tea Filters,B0B58X43C2,4.0,"Evaluemart Stainless Steel Teapot Green Tea, Coffee Mesh Ball Infuser Filter Stainless Steel Strainer",4.0,126.0,124.0,Stainless Steel Tea Infuser
Tea Filters,B000UCYJT6,5.0,"Fackelmann Stainless Steel Tea Infuser, 15 Cm | Sturdy, Durable & BPA Free | Fine Mesh | Reusable & Eco-Friendly",3.9,334.0,179.1,Stainless Steel Tea Infuser
Coffee Maker Accessories,B0B58X43C2,6.0,"Evaluemart Stainless Steel Teapot Green Tea, Coffee Mesh Ball Infuser Filter Stainless Steel Strainer",4.0,126.0,124.0,Stainless Steel Tea Infuser
Coffee Maker Accessories,B000UCYJT6,7.0,"Fackelmann Stainless Steel Tea Infuser, 15 Cm | Sturdy, Durable & BPA Free | Fine Mesh | Reusable & Eco-Friendly",3.9,334.0,179.1,Stainless Steel Tea Infuser
Tea Filters,B077YMF96C,10.0,Decorcrafts Stainless Steel Teapot Green Tea Fliter Coffee Mesh Ball Infuser (Basket Shaped),4.0,1428.0,124.0,Stainless Steel Tea Infuser
Coffee Maker Accessories,B077YMF96C,17.0,Decorcrafts Stainless Steel Teapot Green Tea Fliter Coffee Mesh Ball Infuser (Basket Shaped),4.0,1428.0,124.0,Stainless Steel Tea Infuser
Tea Filters,B09PVGMRD5,20.0,"SYGA Stainless Steel Tea Infuser Premium Tea Strainer with Two Handles & Large Capacity for Loose Tea Leaf, Classic Metal Mesh Tea Filter for Cups, Mugs, Teapots- Type 1",4.3,126.0,299.0,Stainless Steel Tea Infuser
Tea Filters,B077QB4QP9,24.0,"TGL Co. The Good Life Company LUXURY Stainless Steel TEAS Tea Ball Infuser (Tea Strainer, Ball Strainer, Tea Filter, Tea Maker, Tea Ball)",3.7,1812.0,224.0,Stainless Steel Tea Infuser
Stovetop Tea Kettles,B07JN3C52F,2.0,Kuber Industries Stainless Steel Tea Kettle/Hot Water Kettle Capacity Upto 16 Cups (Silver),3.7,138.0,959.0,Stainless Steel Tea Kettle
Stovetop Tea Kettles,B078R3RGLY,13.0,Kuber Industries Stainless Steel Code-Tea Kettle|Serving Code-Tea Kettle|Hot Water Kettle Capacity Upto 16 Cups (Code-Tea01),3.8,297.0,599.0,Stainless Steel Tea Kettle
Cookware,B07SQDJGJY,19.0,"Hawkins 1 Litre Tpan, Stainless Steel Tea Pan with Glass Lid, Induction Sauce Pan, Chai Pan, Small Pan, Silver (SST10G)",4.6,11172.0,972.0,Stainless Steel Tea Pan with Glass Lid
Pots & Pans,B07SQDJGJY,19.0,"Hawkins 1 Litre Tpan, Stainless Steel Tea Pan with Glass Lid, Induction Sauce Pan, Chai Pan, Small Pan, Silver (SST10G)",4.6,11172.0,972.0,Stainless Steel Tea Pan with Glass Lid
Stovetop Tea Kettles,B092DRGX8V,3.0,"Kuber Industries 1.6 Litre Stainless Steel Tea Pot/Tea Kettle, Dishwasher Safe, Mirror Finish, 16 Cup (Silver)",3.6,130.0,959.0,Stainless Steel Tea Pot
Stovetop Tea Kettles,B08R97KMXZ,4.0,Va Sun Stainless Steel Tea Pot/Tea Kettle by S K Metal (16 Cups) - 1550 ML,3.4,221.0,612.0,Stainless Steel Tea Pot
Stovetop Tea Kettles,B07NJ7GJ1J,10.0,"AJAY STEEL Stainless Steel Tea Serving Pot with Handle - Serving Code-Tea Coffee Kettle (Mini Size, 360 ml)",4.2,179.0,540.0,Stainless Steel Tea Serving Pot with Handle
Braising Casseroles,B016KXCU4E,22.0,"Stahl Triply Stainless Steel Tope with Lid I Stainless Steel Patila I Induction Base Tri Ply Tope 2.1 Litre I Artisan 4518, Dia 18 cm",4.5,153.0,2023.0,Stainless Steel Tope with Lid
Stir-Fry Pans,B0BNJ862W5,6.0,"Shri & Sam Stainless Steel 0.8 Litre Triply Deep Pro Light Weight Hammered Kadhai with Lid, 16 cm, 771 Grams",4.3,644.0,1169.0,Stainless Steel Triply Deep Kadhai with Lid
Kadhai & Woks,B0BNJ862W5,11.0,"Shri & Sam Stainless Steel 0.8 Litre Triply Deep Pro Light Weight Hammered Kadhai with Lid, 16 cm, 771 Grams",4.3,644.0,1169.0,Stainless Steel Triply Deep Kadhai with Lid
Stir-Fry Pans,B07XJB3B2X,22.0,"Meyer Trivantage Nickel Free Stainless Steel Triply Kadai | Steel Kadhai with Lid | Steel Cookware with Induction Base | Small Stainless Steel Kadhai | Kadhai for deep Fry, 24cm, Silver",4.3,1444.0,3391.0,Stainless Steel Triply Kadai
Stir-Fry Pans,B0CF2CSW7Z,17.0,"SOLARA Stainless Steel Triply Kadhai with Lid- 22 cm, Induction Friendly, Triply Stainless Steel Cookware, Kadai with Lid",4.2,120.0,1499.0,Stainless Steel Triply Kadhai with Lid
Home & Kitchen,B0C4YRBB8Z,29.0,"Boldfit Water Bottles Stainless Steel Water Bottle 1 Litre Steel Water Bottles for School, Office, Home, Gym 1 Litre Water Bottle for Men Leakproof, Rust free Steel Bottle -1000 ml Water Bottle Black",4.1,2608.0,349.0,Stainless Steel Water Bottle
Stovetop Tea Kettles,B09QM61VKB,8.0,"MAXCOOK 2.1 Quart/2L Stainless Steel Whistling Tea Kettle,Brushed Satin, Suitable to Boiling Water & Tea on Induction Stove, Gas Stove Top",4.4,325.0,5932.0,Stainless Steel Whistling Tea Kettle
Kadhai & Woks,B07YC739KM,3.0,Sumeet Stainless Steel kadhai with Glass lid 1.5 litres Capacity 20.5 x 20.5 x 6.6 Centimeters 2 Piece (Induction and Gas Stove Friendly),4.0,1774.0,649.0,Stainless Steel kadhai with Glass lid
Coffee Drip Kettles,B000IGOXLS,1.0,"HARIO Gooseneck Coffee Kettle 'Buono', Stovetop, 1.2L, Stainless Steel, Silver",4.5,9841.0,4275.0,Stovetop Coffee Kettle
Stovetop Espresso Pots,B07ZKZXM4B,16.0,"Bialetti New Venus Induction, Stovetop Coffee Maker ; Moka Pot, (2020 Model) 18/10 Steel; suitable for induction and gas stove",4.6,14914.0,7300.0,Stovetop Coffee Maker
"Coffee, Tea & Espresso",B071KZ44BL,27.0,"Pigeon Xpresso Stainless Steel Stovetop Coffee Percolator | South Indian Kaapi Maker | Moka Pot Espresso Maker | Mocha Pot Authentic Coffee Brewer- (4 Cups)350ml,Silver",4.0,1795.0,749.0,Stovetop Coffee Percolator
Stovetop Espresso Pots,B0BGZXCR4B,14.0,"AGARO Classic Moka Pot, Stovetop, Espresso Coffee Maker, 240 Ml, Premium Aluminium Built, Italian Style Mocha, Cuban Café Brewing, Black",4.0,247.0,719.0,Stovetop Espresso Coffee Maker
Coffee Drip Kettles,B005YR0IBU,7.0,Bonavita BV3825ST 1-Liter Stovetop Kettle,4.1,454.0,6326.0,Stovetop Kettle
Stovetop Espresso Pots,B0989LZQP8,2.0,"InstaCuppa Classic Stovetop Moka Pot Espresso Maker, Italian Style Percolator Coffee Maker, Durable and Premium Grade Aluminium Build, 300 ML, Black",4.4,602.0,1999.0,Stovetop Moka Pot Espresso Maker
Tea Filters,B093Z69BK5,2.0,BURRDOFF New Twisting Tea Infuser Stainless Steel Tea Infusers for Loose Tea Green Tea Infuser Green Tea Filter Stainless Steel Tea Infuser Steel Infuser (Black),4.3,607.0,399.0,Tea Infuser
Coffee Maker Accessories,B093Z69BK5,4.0,BURRDOFF New Twisting Tea Infuser Stainless Steel Tea Infusers for Loose Tea Green Tea Infuser Green Tea Filter Stainless Steel Tea Infuser Steel Infuser (Black),4.3,607.0,399.0,Tea Infuser
Tea Filters,B09MB3QSYJ,8.0,"Octavius | Basket Shaped Tea Infuser | High Grade Stainless Steel | Ideal for Steeping Leaf Teas, Flowers & Herbs | Easy to Use | Durable & Convenient | Green Tea Infuser | Tea Strainer | Tea Filter",3.8,797.0,245.0,Tea Infuser
Tea Filters,B0B58RTSCW,9.0,Evaluemart Stainless Steel Tea Filter Infuser 4.5cm Basket Shaped Tea Infuser for Green Tea Loose Tea Leaf and Tea Bags with a Chain and a Hook,4.0,148.0,128.0,Tea Infuser
Coffee Maker Accessories,B09MB3QSYJ,15.0,"Octavius | Basket Shaped Tea Infuser | High Grade Stainless Steel | Ideal for Steeping Leaf Teas, Flowers & Herbs | Easy to Use | Durable & Convenient | Green Tea Infuser | Tea Strainer | Tea Filter",3.8,797.0,245.0,Tea Infuser
Tea Filters,B091L5BB8K,30.0,"Snap Ball Tea Strainer, Exptolii 3 Pack Stainless Steel Tea Infuser Filter with Handle for Loose Leaf Tea, Spices, Seasonings",4.5,2543.0,496.0,Tea Strainer
Reusable Filters,B07YYC1T5J,4.0,Sidapur Brass Dabara Set - Plain Brushed Matte Finish - For South Indian Filter Coffee - 120ml,4.0,245.0,550.0,Traditional Coffee Dabara Set
Coffee Filters,B07YYC1T5J,28.0,Sidapur Brass Dabara Set - Plain Brushed Matte Finish - For South Indian Filter Coffee - 120ml,4.0,245.0,550.0,Traditional Coffee Dabara Set
Electric Kettles,B08RBY96WK,15.0,"RUMPES Travel Foldable Electric Kettle Fast Boiling Food Grade Silicone Beautiful Design Collapsible, Portable, Foldable Boil Dry Protection 600ML for Most Travel and Home & Office (Multi) 600 watts",4.2,200.0,549.0,Travel Electric Kettle
"Coffee, Tea & Espresso",B08RBY96WK,24.0,"RUMPES Travel Foldable Electric Kettle Fast Boiling Food Grade Silicone Beautiful Design Collapsible, Portable, Foldable Boil Dry Protection 600ML for Most Travel and Home & Office (Multi) 600 watts",4.2,200.0,549.0,Travel Electric Kettle
Home & Kitchen,B08GLXK8MN,26.0,"5 Pack Smart Saver Vacuum Bags for Travel, Space Saver Bags (1 Large/2 Medium/2 Small) Compression Storage Bags for Clothes, Bedding, Pillows, Comforters, Blankets Storage Vacuum Sealer Bags for Clothes Storage, Vaccine Sealed Compression Airtight Reusable Packing Ziplock Bag with Travelling Hand Pump",4.2,10774.0,599.0,Travel Vacuum Storage Bags
Home & Kitchen,B085F2HVF9,30.0,"Butterfly Premium Vegetable Chopper 900 Ml, Blue",4.1,55120.0,257.0,Vegetable Chopper
Home & Kitchen,B08DVFZTTG,9.0,"ACTIVE Washing Machine Cleaner Descaler 24 Pack - Deep Cleaning Tablets For HE Front Loader & Top Load Washer, Clean Inside Drum And Laundry Tub Seal (Washing Machine Cleaner Tablets - 24 Pack)",3.6,101124.0,99.0,Washing Machine Cleaner Tablets - 24 Pack
Hot Water Boilers & Dispensers,B00R4HKIV8,18.0,"Zojirushi America Corporation CV-DCC40XT VE Hybrid Water Boiler and Warmer, 4-Liter, Stainless Dark Brown by Zojirushi America Corporation",4.7,1973.0,41911.0,Water Boiler and Warmer
Hot Water Boilers & Dispensers,B0166OD6PO,13.0,"Zojirushi CD-LFC30 Panorama Window Micom Water Boiler and Warmer, 101 oz/3.0 L, White",4.6,1600.0,32449.0,Water boiler and warmer
Home & Kitchen,B0C1S894S3,12.0,"Wakefit 100% Waterproof Premium Cotton Mattress Protector | Breathable and Hypoallergenic Ultra Soft Fitted Bed Protector 78""x72"" - King, Grey",4.4,96906.0,918.0,Waterproof Cotton Mattress Protector
Stovetop Tea Kettles,B09QM4STP5,6.0,"Circulon Enamel On Steel Whistling Tea Kettle | Hot Water Kettle with Heat-Resistant Phenolic Grip, 1.9 Liters | Gas stovetop and Induction Compatible, Grey",4.3,269.0,2958.0,Whistling Tea Kettle
